Tweet,Keyword,code-switched,Hate,
@de_generalnoni @Waspapping_ #Painment as usual. It won’t hurt you to own up to the obvious facts. Playing around with words won’t change anything. IT IS WHAT IT IS. Peter Obi &amp; the #Obidient movement is a political force nationwide and in diaspora. Know this and know peace. ✌🏽,#Obidient,,,
"@Onesimus818 @Morris_Monye Here we belong. 
 New Nigeria is POssible!
 
 1st Frame: pin tweet.
 
 2nd Frame: search Obidatti in my Wall/TL, certainly, you'd be linked up.
 
 Please, do me a favour and confirm me - being an #Obidient, @firstladyship 
 @DoublePrince001 https://t.co/LLW3VNOUIh",#Obidient,,,
"@Onesimus818 Wow! I tap into this 🙌🏾
 GOD abeg as I receive from fellow Obidients raise my finances so that I'll be able to give back to less privileges as well 🙏🏾 Ise!!!!
 @IPrinceSaviour @Morris_Monye can confirm I'm #Obidient 
 
 Lagos ikeja 1million man match 🧢
 https://t.co/YgQ6jVYDu5",#Obidient,,,
@Mallam_jabeer @OmarYgee @sir_meen1 #Obidient for life ❤️💯,#Obidient,,,
"Please someone should come for me this night please. I need 10k to buy fuel so I can work please. I do Uber. Please my fellow Obidients come through for me please 
 
 Opay - 9037502523
 Onyekachi Godswill Isinguzo
 @KadunaResident @MissPearls @blessed4ever_10 @BolanleCole 
 #Obidient",#Obidient,,,
"@firstladyship @ayinla_mayowa1 @Johngenzy @Damzy0609 @chizzy_86933 @busayo_16 @Alhaji_Neat @omolaraeni81 @ImohwoL50018 @Dollypee93 @Ifybekee_wears @nwacoin @ademoye_mercy @EditiPeter @Chidhex @kangolmichael @kingasher77 Congratulations guys.
 
 We should always stand for truth.
 
 #Obidient",#Obidient,,,
@Royal_Spotlight @KadunaResident Wow. What a blessing to be a true #Obidient. Congratulations to the winners,#Obidient,,,
We only congratulate ourselves here #obidient for life https://t.co/wLsR0t6nKb,#Obidient,,,
@PeterObi One Good #Obidient should follow me. 🫶🏻,#Obidient,,,
"@phlexyl Boss @phlexyl reason with kwara o
 We are #Obidient",#Obidient,,,
"Still don't forget. There's always light at the end of the tunnel. I'm proud I voted the right person and he won as well, we were only unfortunate to do the right thing in a system that only supports wrong. However my faith still stands, Obi is coming. It's Possible. #Obidient https://t.co/P1w8V0101k",#Obidient,,,
"@phlexyl We voted for Obi 
 We are #Obidient 💯💯💯
 
 @phlexyl confirm",#Obidient,,,
"@KadunaResident During campaign in Akure, Ondo state. Last year #Obidient #obi #PeterObi https://t.co/g0HvRU0edQ",#Obidient,,,
@Brightsown @_favorite_ada Kindly follow back if u're #Obidient,#Obidient,,,
"@drkenon2 @Ajojo1st 
 
 #Obidient",#Obidient,,,
"@KadunaResident #Obidient #OneMillionManMarch ikeja Lagos. I believe that with the votes of #ObidientsMovements in a free &amp; fair Election, we can Elect the best credible leader in 🇳🇬 to bring the Good Governance we so deserve in 🇳🇬.
 
 https://t.co/GRCB5g5Zdi",#Obidient,,,
@Morris_Monye Proud member of this tribe #Obidient 💯,#Obidient,,,
"Peter Obi Media Reach Gets New Spokesman 
 
  https://t.co/w4mWBPAJz8
 #PeterObi #Obidient",#Obidient,,,
@a_little_god_ The #Obidient spirit,#Obidient,,,
"@AustinINstate @firstladyship Proudly obedients following 
 
 #Obidient
 
 9047012689
 
 Opay 
 
 Seun titilayo God bless you",#Obidient,,,
@Noal865671 @Omatune @firstladyship Erhhhhhh!!.... No !!!!! No try am oooo... We don want agbadorians to become #Obidient ... God forbid!.... Light and darkness can never meet...,#Obidient,,,
"Against all odds of tribalism, religion, and rotational issues, Nigeria will compete with the world power if Peter Obi and Donald Duke become commander in chief of the armed forces of the Federal Republic of Nigeria.
 
 #PeterObi #donaldduke #Obidient https://t.co/HsfFdlVCMw https://t.co/w2gO7XTMey",#Obidient,,,
"Many took last year's election as a game of my club must win. They never knew it was a matter of lives😔 but we're a different breed not id!ots and will keep demanding goodness for Nigeria and Nigerians.
 #Obidient 💪💪 https://t.co/vMx61PPzYY",#Obidient,,,
@Morris_Monye I belong to that tribe called #Obidient,#Obidient,,,
Proudly #Obidient anyday anytime https://t.co/3rtVX2u57o,#Obidient,,,
"@fortune_adrian1 @firstladyship 9159409102
 Opay
 Gbenga
 
 #Obidient ❤️🙂",#Obidient,,,
@Morris_Monye Brooooo identify with me as your fellow disciple and an every day #Obidient,#Obidient,,,
"Count down to Nationwide National Convention. 
 We appeal to everyone, for the interest of Peace, to withdraw every litigation and prepare to contest in the forthcoming All Inclusive and Expansive National Convention. 
 #forwardever
 #peterobi
 #inec
 #alexotti
 #obidient
 #subsidy https://t.co/HEcPe006XI",#Obidient,,,
"The face of the New Labour Party. 
 
 #PeterObi
 #AlexOtti
 #Inec
 #Obidient https://t.co/NqNRZ3U0ob",#Obidient,,,
#Obidient to the core... https://t.co/nzxJtXTkK1,#Obidient,,,
"@ChineduOnoyima 9159409102
 Opay
 David
 
 #Obidient ❤️🙂",#Obidient,,,
"@firstladyship 13CkTLf6CbHJZLcLfFwFYeNBqfn9QbrFNF
 
 Together we can make Nigeria great again!!!
 
 #Obidient
 Peter Obi to the world 🎉",#Obidient,,,
"@firstladyship BEP20
 
 0xe8f6cbf0a7c03ad671fed0c156cf469f4ba4e20d
 
 #Obidient ❤️🙂 https://t.co/ldMkCVGVKJ",#Obidient,,,
"BEP20
 
 0xe8f6cbf0a7c03ad671fed0c156cf469f4ba4e20d
 
 #Obidient ❤️🙂 https://t.co/IEc33wpjie https://t.co/JBcZJBEsrY",#Obidient,,,
"@fortune_adrian1 @firstladyship Please I beg you for God's love
 I'll sincerely appreciate this much 🙏🏾
 More blessings to you I pray
 
 8169695426
 Palmpay
 
 Paul 
 
 May God bless you abundantly @fortune_adrian1 
 #Obidient",#Obidient,,,
"@CryptoDefiLord Obidients na we get the movement nah ! 
 
 #Obidient @PO_GrassRootM https://t.co/z7ccPpqyVD",#Obidient,,,
"@firstladyship 16L92m6v52p5SQW5A9izQaoLjJLq9A8gtj
 
 #Obidient",#Obidient,,,
"@firstladyship bc1q7eruw3c6zm3866hzxuxgpjpqw6wdr9gsvxp2ef
 
 #obidient",#Obidient,,,
"@firstladyship More blessings to you Ma @firstladyship hopefully Sir Peter Obi participate in the next election and save us all
 Btc address
 3EgnSwDTFCeupLdgCnWxyHLsA2GHkugSsN
 
 #Obidient",#Obidient,,,
#NewProfilePic #HappySunday #Obidient https://t.co/YmB5aAvNWO,#Obidient,,,
"@AustinINstate @firstladyship 9159409102
 Opay
 David
 
 Thanks #Obidient ❤️🙂",#Obidient,,,
"@civicpulsexxx @firstladyship 9159409102
 Opay
 David
 
 Thanks #Obidient ❤️🙂",#Obidient,,,
"@firstladyship BEP20
 
 0xe8f6cbf0a7c03ad671fed0c156cf469f4ba4e20d
 
 #Obidient ❤️🙂",#Obidient,,,
@firstladyship Una go make me vex do give away now o.... abi una think say na only una be #Obidient ??,#Obidient,,,
"@firstladyship bc1ptf50hzaj3z9la2rey6fzsczlc63ruv3gnflxtd25hut63ywar0usqp3mcm 
 
 #Obidient",#Obidient,,,
"@firstladyship 3f0c4c713a6e549a3076a71826f6f8b6 
 
 #Obidient verified ogbe🙌",#Obidient,,,
"@firstladyship bc1pe50n5x372hcj0p83949lweqd6ca4ydepzp72yvyrwcv8zutryrjqzr99mf
 
 #Obidient",#Obidient,,,
"The position you resigned from is meant for ""dead-men""with no regards to Family and Friends. As an #Obidient no-one defends APC without getting burnt. Hope you find peace with God and man after all your defence of Demons.",#Obidient,,,
"@MissPearls Una never help me oo. Me sef need help ,if not Agbado no go rest o😭🤣 #OBIDIENT #ELLU PE #OBI KERENKE..",#Obidient,,,
"Breaking News!!!!!!!!!!
 
 Nigerians chopped Dangote Refineries.
 
 @AlikoDangote built his refinery for $20b meanwhile the @cenbank spent an estimate of $150b defending naira in 10 years.
 
 We actually consumed 7 Dangote Refineries in that process.
 
 Krazy right?
 #Obidient",#Obidient,,,
"All RONUisance and APC e-thugs should proceed to Dangote refinery for free PMS. Come with your ID, #Obidient are not invited @Onsogbu @EmmyPromise71 @GoziconC @ShehuSani @ruffydfire @_callmebekky @_Nopkins @B0lutife @Riddwane @abdullahayofel @absoluteOMP @Asakemijimi @yomiable",#Obidient,,,
"@PO_GrassRootM I vote for him 2023,and comes 2027 he still owns my vote,#Obidient forever
 @kenneykenze",#Obidient,,,
"We need a balanced approach to foreign policy, not this tunnel vision on Ukraine. #Grealish #Hayward #Obidient #Sooj #Ajuri #Pick 6 #यादव_विरोधी_गोदी_मीडिया https://t.co/jt6ocR60B8",#Obidient,,,
The Democratic party's credibility is gone. It's all a charade of legality now. #Obidient #Pegula #Petroski #FIFA #The NHS https://t.co/dvkYo8sYLR,#Obidient,,,
Biden's strategy is puzzling. Can't we work with Russia against China's rise? #Amartey #श्री गणेश #Rekere #Obidient https://t.co/anNqfuwEa6,#Obidient,,,
"Aura for Aura
 Energy for Energy ✊✊✊
 
 #Obidient forever ❤️❤️❤️❤️
 #EndBadGovernanceInNigeria",#Obidient,,,
"Our focus should be on navigating China's rise, not baiting Russia. #Urdu #Obidient #Fantasia #Jamal Murray #Robbie Brady https://t.co/4gYAVTtcVh",#Obidient,,,
Misguided policy on Russia could backfire. Is Biden considering this? #Jawan #TOP ELITE ARTIST V #Obidient #AFLLionsBlues #Cripps #The Life of Chuck #meek https://t.co/UWGnOqQ1X1,#Obidient,,,
"@thecableng @KwankwasoRM There's a key to that ""Muslim/Muslim ticket, anything other than that forget it. The North has mortgaged the future of this country on the alter of religion whilst claiming victims of #Badgovernance always. #PDAPC.",#BadGovernance,,,
"@meathcoco @chiditweets042 this it the party @SharingWithYemi is representing, 
 Yemi should come back to Nigeria and contest, enjoy the bad #Badgovernance she supported",#BadGovernance,,,
"Run the country into the ground then Tax everyday citizens, that’s the politics and leadership of Nigeria. Now FIRS will charge 50 NGN on every 10k or above transaction
 
 Well done #badgovernance https://t.co/yjNy6Sa0GZ",#BadGovernance,,,
@Yazeed_Zeezah Shege daga yau na daina tambayarka kuma baxan siya a wajenka ba,shege,1,Neutral,
The shege MTN just showed me now wow,shege,1,Neutral,
@novieverest @Oserume1 Equal opportunity shege,shege,1,Neutral,
Aa da kin bar shege 😂🐼 https://t.co/6NvubTNKYU,shege,0,Neutral,
@SilentPenPoet @derez @FaruqBashar @NICKIMINAJ Shege banza😂,shege,1,Offensive,
@GoziconC Enjoy your shege,shege,1,Neutral,
@emmaikumeh @kingkhone4real na that time we go see otumokpo shege,shege,1,Offensive,
"“I believe that demonstrators were being charged for treason just to deter other Nigerians from demonstrating. When &amp; how can demonstration against #BadGovernance &amp; #Hunger in the land turn to prison?” ~Senior Lawyer 
 
  https://t.co/UZ47bpd8mH",#BadGovernance,,,
"It will never fade away in my thoughts.
 Whenever I ruminate and envisage articles protecting protesters in our constitution , I fall short of words.
 #justice 
 #badgovernance https://t.co/nrTHwGpCug",#BadGovernance,,,
"Finally, we move...
 Thank you principal @PeterObi @dattibabaahmed 
 @NenadiUsmanE plz lead our @NgLabour to save #Nigeria &amp; #Nigerians from the woes of Thiefnubu's #BadGovernance by putting an #EndBadGovernanceInNigeria as the hope of the #people because we're #Peoplesfirst https://t.co/YCJILZw4Sm",#BadGovernance,,,
"@WaleBolatito we face rising fuel prices, insecurity, and poor governance. President Tinubu’s leadership has only worsened our struggles. We deserve better! #FuelHike #Insecurity #BadGovernance #NorthernNigeria”",#BadGovernance,,,
What has happened to Lara &amp; Tamba will haunt the public service for a long time to come. Ours is now a country where the government will penalise civil servants for doing their jobs effectively. #bananarepublic #badgovernance #corruptionfightingback,#BadGovernance,,,
"hast thou so evil entreated this people? why is it that thou hast sent me?
 
 #Tinubu don't sleep oh!
 🔥🔥🔥🔥🔥🔥
 
 #BadGovernance",#BadGovernance,,,
"Made this #freestyle 🎧 since #2020 and Nigeria 🇳🇬 situations remain 😭.
 
 #subsidy #BadGovernance #FuelScarcity #Pray 🙏 https://t.co/lvK1rsTO3N",#BadGovernance,,,
"@PSPCLPb @BhagwantMann @kang_malvinder @AnmolGaganMann #khararpoweroutage
 #badgovernance https://t.co/2RPnwBDXfP",#BadGovernance,,,
This government will not see our end it’s us that will see the end of this government inshaAllah. #Fuelprice #Badgovernance #Nigeria,#BadGovernance,,,
"Ruto's government is failing Kenyans...Rising taxes, runaway corruption, and an economy in crisis. His ignorance of the daily struggles of ordinary citizens is evident. We need leadership that listens, not one that burdens the people. #BadGovernance #AccountabilityNow",#BadGovernance,,,
"Nigerians are not easily manipulatable, we know what's going on. We have not been pushed to the wall yet, but we are getting there. The protest that will shock Nigerian leaders will not be planned. That's when you know we have reached the wall. #badgovernance
 #breakingfree",#BadGovernance,,,
"@UmarSanithecat Good day Alhaji Boss @UmarSanithecat 
 It's being long I didn't hear you until this recent Interview with Arise TV. quite insightful your thoughts.
 
 I pray that @OfficialPDPNig get it right this time around. The #badgovernance from APC in my opinion is to the advantage of PDP",#BadGovernance,,,
@elonmusk They are using our petrol reserve to drop the price of fuel. Can you say buying votes.,Fuel price,,,
@kunlebell @kunmydrey Fool at your age are you buying fuel at different price,Fuel price,,,
"Gov Abiodun acts to mitigate fuel price hike effects https://t.co/52g4qxBsK8 via @The Reporter
 *To Provide 100 CNG buses, sets up c`ttee to regulate transport fares",Fuel price,,,
"@Oserume1 @ca7_cilox So fuel price cheap for your own side while expensive for his own side, you just dull ah",Fuel price,,,
"Na to find love wey go commot me from this town now ooo…
 
 Oh wait… whats the fuel price again??🤧 https://t.co/tsffcbfJJz",Fuel price,,,
"Nigerian Students Body, NANS Sets September 15 For Shutdown Of Major Cities Over Fuel Price Hike, Hardship https://t.co/T0cn6ZjAVt",Fuel price,,,
"Gov Abiodun acts to mitigate fuel price hike effects https://t.co/FpeqtB7KBX via @The Reporter
 *To Provide 100 CNG buses, sets up c`ttee to regulate transport fares",Fuel price,,,
"Gov Abiodun acts to mitigate fuel price hike effects https://t.co/209Sa3DbCH via @The Reporter
 *To Provide 100 CNG buses, sets up c`ttee to regulate transport fares",Fuel price,,,
@eastwestreport2 The declared 12 midnight deadline because the labour leader is detained but fail to declare protest when the fuel price is recently increased without notice. What a union,Fuel price,,,
"@UDG_Ryan @henroo01 @abdullahayofel Fuel &amp; energy is subsidized cuz they’re imported here too. England produce almost nothing, import 80-90% of consumables.
 Diesel is 155pence = £1.50/ltr
 Petrol is 140pence = £1.40
 Highest you can pay per drop on bus is £2. Compare that to fuel price
 Energy is as low as 60pence/kw",Fuel price,,,
"Did you know you can charge an EV in a regular outlet? 
 
 Most drive home &amp; plug in overnight
 
 @DriveElectricMN has 7 pages of make/model, base price, &amp; range
 
 🔋battery BEV 🚙🔌 110 mpg-e $500/yr fuel 14,000 mi
 or 
 🔋+⛽️ PHEV 🔌⛽️🚗
 
 https://t.co/PGT6a0iesz https://t.co/HnpXgHkQIR",Fuel price,,,
"Former Anambra State governor, Peter Obi on his thoughts on the recent petrol price hike, the removal of fuel subsidies, ongoing economic hardship, and recent protests in Nigeria. /1
 
 🎥: @NewsCentralTV https://t.co/kOBcaRYfyo",Fuel price,,,
"Pump price in Saudi is N993.
 Minimum wage in Saudi is N1.7 million.
 Saudi minimum wage can afford 1,711 liters of fuel.
 
 Pump price in Nigeria is N1,250.
 Minimum wage in Nigeria is N30,000.
 Nigeria minimum wage can only afford 24 litres of fuel.
 
 Omo! Forget talk, we're poor.",Fuel price,,,
"@nnpclimited @MKKyari @FM_Soneye @tvcnewsng @ARISEtv @voiceofnigeria @NgNewsAgency @legitngnews @Nairametrics @DangoteGroup @proshare Pump price in Saudi is N993.
 Minimum wage in Saudi is N1.7 million.
 Saudi minimum wage can afford 1,711 liters of fuel.
 
 Pump price in Nigeria is N1,250.
 Minimum wage in Nigeria is N30,000.
 Nigeria minimum wage can only afford 24 litres of fuel.
 
 Omo! Forget talk, we're poor.",Fuel price,,,
@SuoazOfficial @NewsCentralTV N he still expects bread and price of fuel to come down . After he remove the subsidies! Becos he is building sch n health care . Fuel would be 1500still same as the man in office he is doing other things with d money2 but nt sch . So there is no difference jst transparency lol,Fuel price,,,
"@SaharaReporters Usually, this is how they call NLC leaders to meetings. They did the same thing with Adams Oshiomole .
 They have closed door meetings and design a way to deceive Nigerians .
 So expect another fuel price hike or naira devaluation or something worse.
 Don't be fooled.",Fuel price,,,
@RealAdeshina Is he the one that increased fuel price to 1200 a litre.stupid senseless people.instead of your president to reduce fuel price he is arresting everybody.God will punish all his supporters including you,Fuel price,,,
@blessedcire @abdullahayofel Na the people increase fuel price abi,Fuel price,,,
Petrol Price Hike: 10-Litres Of Fuel Now Higher Than Our Salaries – Filling Station Workers Lament https://t.co/jsrFWc1MN8,Fuel price,,,
@akerele_s @officialABAT Mumu so he is not happy and he deliberately increased fuel price to bring more hardship,Fuel price,,,
"@benjaminbutter The price fuel cap changes in October. Average energy bills to rise by £300,",Fuel price,,,
"Fuel price don Make me turn camel 🐫 o. 
 
 God of Israel 😭",Fuel price,,,
"""The price change is about 25% or 30%, so if pump prices have changed by like 25% to 30%, we should not see a difference in transport fares that is more than 25% or 30%,"" he said.
 
 The Commissioner for Transportation, Engr. Gbenga Dairo, while reminding transporters that fuel is… https://t.co/4w1d6qKH2x",Fuel price,,,
